match_id,home_team_id,away_team_id,date,home_team_goal,away_team_goal,home_team_build_up_play_speed,home_team_build_up_play_dribbling,home_team_build_up_play_passing,home_team_chance_creationg_passing,home_team_chance_creation_crossing,home_team_chance_creation_shooting,home_team_defence_pressure,home_team_defence_aggression,home_team_defence_team_width,away_team_build_up_play_speed,away_team_build_up_play_dribbling,away_team_build_up_play_passing,away_team_chance_creationg_passing,away_team_chance_creation_crossing,away_team_chance_creation_shooting,away_team_defence_pressure,away_team_defence_aggression,away_team_defence_team_width
674510,8721,8177,2010-03-21 00:00:00.000000,1,5,65,48.607361963190186,45,65,60,70,45,60,50,60,48.607361963190186,50,45,55,55,55,30,55
674511,8358,9905,2010-03-20 00:00:00.000000,1,0,50,48.607361963190186,30,30,70,60,55,50,50,45,48.607361963190186,40,45,70,70,50,70,50
674512,9810,9823,2010-03-20 00:00:00.000000,2,1,60,48.607361963190186,35,35,70,60,65,30,45,65,48.607361963190186,40,65,70,70,70,40,65
674516,8722,9788,2010-03-19 00:00:00.000000,1,1,55,48.607361963190186,65,65,40,60,45,55,70,65,48.607361963190186,45,50,70,65,55,40,65
674517,8165,8226,2010-03-20 00:00:00.000000,0,0,45,48.607361963190186,50,40,70,70,55,55,40,70,48.607361963190186,30,70,55,55,65,70,65
674518,9823,10269,2010-03-27 00:00:00.000000,1,2,65,48.607361963190186,40,65,70,70,70,40,65,70,48.607361963190186,30,60,70,70,65,50,60
674519,8178,10189,2010-03-27 00:00:00.000000,0,2,70,48.607361963190186,30,70,70,70,70,60,70,65,48.607361963190186,55,55,70,70,70,45,70
674520,8697,8165,2010-03-27 00:00:00.000000,4,2,70,48.607361963190186,40,70,40,70,70,65,70,45,48.607361963190186,50,40,70,70,55,55,40
674521,8177,9789,2010-03-27 00:00:00.000000,0,0,60,48.607361963190186,50,45,55,55,55,30,55,70,48.607361963190186,45,70,34,66,54,70,53
674522,9911,9810,2010-03-26 00:00:00.000000,1,2,50,48.607361963190186,65,55,45,50,40,60,40,60,48.607361963190186,35,35,70,60,65,30,45
674523,9904,8722,2010-03-27 00:00:00.000000,1,4,55,48.607361963190186,70,65,45,65,70,70,70,55,48.607361963190186,65,65,40,60,45,55,70
674524,9905,8721,2010-03-27 00:00:00.000000,0,2,45,48.607361963190186,40,45,70,70,50,70,50,65,48.607361963190186,45,65,60,70,45,60,50
674525,9788,9790,2010-03-28 00:00:00.000000,1,0,65,48.607361963190186,45,50,70,65,55,40,65,70,48.607361963190186,60,70,60,70,70,45,60
674526,8226,8358,2010-03-28 00:00:00.000000,1,1,70,48.607361963190186,30,70,55,55,65,70,65,50,48.607361963190186,30,30,70,60,55,50,50
674527,9790,9904,2010-04-04 00:00:00.000000,0,0,70,48.607361963190186,60,70,60,70,70,45,60,55,48.607361963190186,70,65,45,65,70,70,70
674528,9789,8697,2010-04-03 00:00:00.000000,2,1,70,48.607361963190186,45,70,34,66,54,70,53,70,48.607361963190186,40,70,40,70,70,65,70
674529,10269,9788,2010-04-03 00:00:00.000000,2,1,70,48.607361963190186,30,60,70,70,65,50,60,65,48.607361963190186,45,50,70,65,55,40,65
674530,10189,9823,2010-04-03 00:00:00.000000,1,2,65,48.607361963190186,55,55,70,70,70,45,70,65,48.607361963190186,40,65,70,70,70,40,65
674531,8721,8226,2010-04-04 00:00:00.000000,4,0,65,48.607361963190186,45,65,60,70,45,60,50,70,48.607361963190186,30,70,55,55,65,70,65
674532,8358,9911,2010-04-03 00:00:00.000000,1,1,50,48.607361963190186,30,30,70,60,55,50,50,50,48.607361963190186,65,55,45,50,40,60,40
674533,9810,8178,2010-04-03 00:00:00.000000,3,2,60,48.607361963190186,35,35,70,60,65,30,45,70,48.607361963190186,30,70,70,70,70,60,70
674534,8722,8177,2010-04-03 00:00:00.000000,0,3,55,48.607361963190186,65,65,40,60,45,55,70,60,48.607361963190186,50,45,55,55,55,30,55
674535,8165,9905,2010-04-03 00:00:00.000000,2,0,45,48.607361963190186,50,40,70,70,55,55,40,45,48.607361963190186,40,45,70,70,50,70,50
674536,8178,9823,2010-04-10 00:00:00.000000,1,1,70,48.607361963190186,30,70,70,70,70,60,70,65,48.607361963190186,40,65,70,70,70,40,65
674537,8697,8358,2010-04-10 00:00:00.000000,4,0,70,48.607361963190186,40,70,40,70,70,65,70,50,48.607361963190186,30,30,70,60,55,50,50
674538,8177,10269,2010-04-10 00:00:00.000000,0,1,60,48.607361963190186,50,45,55,55,55,30,55,70,48.607361963190186,30,60,70,70,65,50,60
674539,8165,8721,2010-04-11 00:00:00.000000,0,2,45,48.607361963190186,50,40,70,70,55,55,40,65,48.607361963190186,45,65,60,70,45,60,50
674540,9911,9790,2010-04-11 00:00:00.000000,1,2,50,48.607361963190186,65,55,45,50,40,60,40,70,48.607361963190186,60,70,60,70,70,45,60
674541,9904,10189,2010-04-10 00:00:00.000000,4,2,55,48.607361963190186,70,65,45,65,70,70,70,65,48.607361963190186,55,55,70,70,70,45,70
674542,9905,9789,2010-04-10 00:00:00.000000,1,0,45,48.607361963190186,40,45,70,70,50,70,50,70,48.607361963190186,45,70,34,66,54,70,53
674543,9788,9810,2010-04-09 00:00:00.000000,2,0,65,48.607361963190186,45,50,70,65,55,40,65,60,48.607361963190186,35,35,70,60,65,30,45
674544,8226,8722,2010-04-10 00:00:00.000000,0,2,70,48.607361963190186,30,70,55,55,65,70,65,55,48.607361963190186,65,65,40,60,45,55,70
674545,9823,9904,2010-04-17 00:00:00.000000,7,0,65,48.607361963190186,40,65,70,70,70,40,65,55,48.607361963190186,70,65,45,65,70,70,70
674546,9790,9905,2010-04-17 00:00:00.000000,0,1,70,48.607361963190186,60,70,60,70,70,45,60,45,48.607361963190186,40,45,70,70,50,70,50
674547,9789,8226,2010-04-18 00:00:00.000000,1,1,70,48.607361963190186,45,70,34,66,54,70,53,70,48.607361963190186,30,70,55,55,65,70,65
674548,10269,8178,2010-04-17 00:00:00.000000,2,1,70,48.607361963190186,30,60,70,70,65,50,60,70,48.607361963190186,30,70,70,70,70,60,70
674549,10189,9788,2010-04-17 00:00:00.000000,3,1,65,48.607361963190186,55,55,70,70,70,45,70,65,48.607361963190186,45,50,70,65,55,40,65
674550,8721,8697,2010-04-17 00:00:00.000000,2,4,65,48.607361963190186,45,65,60,70,45,60,50,70,48.607361963190186,40,70,40,70,70,65,70
674551,8358,8165,2010-04-17 00:00:00.000000,2,1,50,48.607361963190186,30,30,70,60,55,50,50,45,48.607361963190186,50,40,70,70,55,55,40
674552,9810,8177,2010-04-18 00:00:00.000000,2,2,60,48.607361963190186,35,35,70,60,65,30,45,60,48.607361963190186,50,45,55,55,55,30,55
674553,8722,9911,2010-04-16 00:00:00.000000,2,0,55,48.607361963190186,65,65,40,60,45,55,70,50,48.607361963190186,65,55,45,50,40,60,40
674554,8178,9904,2010-04-24 00:00:00.000000,3,0,70,48.607361963190186,30,70,70,70,70,60,70,55,48.607361963190186,70,65,45,65,70,70,70
674555,8697,8722,2010-04-24 00:00:00.000000,1,0,70,48.607361963190186,40,70,40,70,70,65,70,55,48.607361963190186,65,65,40,60,45,55,70
674556,8177,10189,2010-04-24 00:00:00.000000,0,1,60,48.607361963190186,50,45,55,55,55,30,55,65,48.607361963190186,55,55,70,70,70,45,70
674557,8358,8721,2010-04-25 00:00:00.000000,1,0,50,48.607361963190186,30,30,70,60,55,50,50,65,48.607361963190186,45,65,60,70,45,60,50
674558,8165,9789,2010-04-24 00:00:00.000000,2,3,45,48.607361963190186,50,40,70,70,55,55,40,70,48.607361963190186,45,70,34,66,54,70,53
674559,9911,10269,2010-04-23 00:00:00.000000,0,2,50,48.607361963190186,65,55,45,50,40,60,40,70,48.607361963190186,30,60,70,70,65,50,60
674560,9905,9810,2010-04-24 00:00:00.000000,3,3,45,48.607361963190186,40,45,70,70,50,70,50,60,48.607361963190186,35,35,70,60,65,30,45
674561,9788,9823,2010-04-24 00:00:00.000000,1,1,65,48.607361963190186,45,50,70,65,55,40,65,65,48.607361963190186,40,65,70,70,70,40,65
674562,8226,9790,2010-04-25 00:00:00.000000,5,1,70,48.607361963190186,30,70,55,55,65,70,65,70,48.607361963190186,60,70,60,70,70,45,60
674563,9823,9911,2010-05-01 00:00:00.000000,3,1,65,48.607361963190186,40,65,70,70,70,40,65,50,48.607361963190186,65,55,45,50,40,60,40
674564,8178,8177,2010-05-01 00:00:00.000000,1,1,70,48.607361963190186,30,70,70,70,70,60,70,60,48.607361963190186,50,45,55,55,55,30,55
674565,9790,8165,2010-05-01 00:00:00.000000,4,0,70,48.607361963190186,60,70,60,70,70,45,60,45,48.607361963190186,50,40,70,70,55,55,40
674566,9789,8721,2010-05-01 00:00:00.000000,1,1,70,48.607361963190186,45,70,34,66,54,70,53,65,48.607361963190186,45,65,60,70,45,60,50
674567,10269,9905,2010-05-01 00:00:00.000000,2,2,70,48.607361963190186,30,60,70,70,65,50,60,45,48.607361963190186,40,45,70,70,50,70,50
674568,10189,8697,2010-05-01 00:00:00.000000,0,2,65,48.607361963190186,55,55,70,70,70,45,70,70,48.607361963190186,40,70,40,70,70,65,70
674569,9810,8226,2010-05-01 00:00:00.000000,1,2,60,48.607361963190186,35,35,70,60,65,30,45,70,48.607361963190186,30,70,55,55,65,70,65
674570,8722,8358,2010-05-01 00:00:00.000000,2,2,55,48.607361963190186,65,65,40,60,45,55,70,50,48.607361963190186,30,30,70,60,55,50,50
674571,9904,9788,2010-05-01 00:00:00.000000,6,1,55,48.607361963190186,70,65,45,65,70,70,70,65,48.607361963190186,45,50,70,65,55,40,65
674572,8697,9790,2010-05-08 00:00:00.000000,1,1,70,48.607361963190186,40,70,40,70,70,65,70,70,48.607361963190186,60,70,60,70,70,45,60
674573,8177,9823,2010-05-08 00:00:00.000000,1,3,60,48.607361963190186,50,45,55,55,55,30,55,65,48.607361963190186,40,65,70,70,70,40,65
674574,8721,9810,2010-05-08 00:00:00.000000,3,1,65,48.607361963190186,45,65,60,70,45,60,50,60,48.607361963190186,35,35,70,60,65,30,45
674575,8358,9789,2010-05-08 00:00:00.000000,3,1,50,48.607361963190186,30,30,70,60,55,50,50,70,48.607361963190186,45,70,34,66,54,70,53
674580,8165,8722,2010-05-08 00:00:00.000000,1,0,45,48.607361963190186,50,40,70,70,55,55,40,55,48.607361963190186,65,65,40,60,45,55,70
674581,9911,9904,2010-05-08 00:00:00.000000,0,3,50,48.607361963190186,65,55,45,50,40,60,40,55,48.607361963190186,70,65,45,65,70,70,70
674582,9905,10189,2010-05-08 00:00:00.000000,0,0,45,48.607361963190186,40,45,70,70,50,70,50,65,48.607361963190186,55,55,70,70,70,45,70
674583,9788,8178,2010-05-08 00:00:00.000000,1,1,65,48.607361963190186,45,50,70,65,55,40,65,70,48.607361963190186,30,70,70,70,70,60,70
674584,8226,10269,2010-05-08 00:00:00.000000,1,1,70,48.607361963190186,30,70,55,55,65,70,65,70,48.607361963190186,30,60,70,70,65,50,60
856874,9823,8721,2010-08-20 00:00:00.000000,2,1,65,48.607361963190186,40,65,70,70,70,40,65,65,48.607361963190186,45,65,60,70,45,60,50
856875,8226,8697,2010-08-21 00:00:00.000000,4,1,70,48.607361963190186,30,70,55,55,65,70,65,70,48.607361963190186,40,70,40,70,70,65,70
856876,9788,8165,2010-08-21 00:00:00.000000,1,1,65,48.607361963190186,45,50,70,65,55,40,65,45,48.607361963190186,50,40,70,70,55,55,40
856877,8722,8350,2010-08-21 00:00:00.000000,1,3,55,48.607361963190186,65,65,40,60,45,55,70,45,48.607361963190186,55,45,70,70,70,70,70
856878,8358,8152,2010-08-21 00:00:00.000000,1,3,50,48.607361963190186,30,30,70,60,55,50,50,60,48.607361963190186,60,50,70,70,60,70,55
856879,9904,9810,2010-08-21 00:00:00.000000,2,1,55,48.607361963190186,70,65,45,65,70,70,70,60,48.607361963190186,35,35,70,60,65,30,45
856880,9790,10189,2010-08-21 00:00:00.000000,2,1,70,48.607361963190186,60,70,60,70,70,45,60,65,48.607361963190186,55,55,70,70,70,45,70
856881,9905,10269,2010-08-22 00:00:00.000000,2,0,45,48.607361963190186,40,45,70,70,50,70,50,70,48.607361963190186,30,60,70,70,65,50,60
856882,9789,8178,2010-08-22 00:00:00.000000,0,2,70,48.607361963190186,45,70,34,66,54,70,53,70,48.607361963190186,30,70,70,70,70,60,70
856955,9823,8358,2010-10-29 00:00:00.000000,4,2,65,48.607361963190186,40,65,70,70,70,40,65,50,48.607361963190186,30,30,70,60,55,50,50
856956,10189,8178,2010-10-30 00:00:00.000000,0,1,65,48.607361963190186,55,55,70,70,70,45,70,70,48.607361963190186,30,70,70,70,70,60,70
856957,8697,8165,2010-10-30 00:00:00.000000,2,3,70,48.607361963190186,40,70,40,70,70,65,70,45,48.607361963190186,50,40,70,70,55,55,40
856958,8721,10269,2010-10-30 00:00:00.000000,2,0,65,48.607361963190186,45,65,60,70,45,60,50,70,48.607361963190186,30,60,70,70,65,50,60
856959,9905,9789,2010-10-31 00:00:00.000000,0,2,45,48.607361963190186,40,45,70,70,50,70,50,70,48.607361963190186,45,70,34,66,54,70,53
856960,8226,9904,2010-10-31 00:00:00.000000,4,0,70,48.607361963190186,30,70,55,55,65,70,65,55,48.607361963190186,70,65,45,65,70,70,70
856961,8722,9790,2010-10-30 00:00:00.000000,3,2,55,48.607361963190186,65,65,40,60,45,55,70,70,48.607361963190186,60,70,60,70,70,45,60
856962,8350,9788,2010-10-30 00:00:00.000000,3,0,45,48.607361963190186,55,45,70,70,70,70,70,65,48.607361963190186,45,50,70,65,55,40,65
856963,8152,9810,2010-10-30 00:00:00.000000,1,3,60,48.607361963190186,60,50,70,70,60,70,55,60,48.607361963190186,35,35,70,60,65,30,45
856965,10189,8152,2010-11-05 00:00:00.000000,3,0,65,48.607361963190186,55,55,70,70,70,45,70,60,48.607361963190186,60,50,70,70,60,70,55
856966,8178,8350,2010-11-07 00:00:00.000000,3,1,70,48.607361963190186,30,70,70,70,70,60,70,45,48.607361963190186,55,45,70,70,70,70,70
856968,10269,8697,2010-11-07 00:00:00.000000,6,0,70,48.607361963190186,30,60,70,70,65,50,60,70,48.607361963190186,40,70,40,70,70,65,70
856969,9790,8226,2010-11-06 00:00:00.000000,2,1,70,48.607361963190186,60,70,60,70,70,45,60,70,48.607361963190186,30,70,55,55,65,70,65
856971,9810,8721,2010-11-06 00:00:00.000000,3,1,60,48.607361963190186,35,35,70,60,65,30,45,65,48.607361963190186,45,65,60,70,45,60,50
856972,9788,9823,2010-11-06 00:00:00.000000,3,3,65,48.607361963190186,45,50,70,65,55,40,65,65,48.607361963190186,40,65,70,70,70,40,65
856974,8358,9905,2010-11-06 00:00:00.000000,1,0,50,48.607361963190186,30,30,70,60,55,50,50,45,48.607361963190186,40,45,70,70,50,70,50
856975,9904,9789,2010-11-07 00:00:00.000000,0,4,55,48.607361963190186,70,65,45,65,70,70,70,70,48.607361963190186,45,70,34,66,54,70,53
856976,8165,8722,2010-11-06 00:00:00.000000,3,1,45,48.607361963190186,50,40,70,70,55,55,40,55,48.607361963190186,65,65,40,60,45,55,70
856980,9823,8165,2010-11-14 00:00:00.000000,3,0,65,48.607361963190186,40,65,70,70,70,40,65,45,48.607361963190186,50,40,70,70,55,55,40
856981,8697,9810,2010-11-13 00:00:00.000000,0,0,70,48.607361963190186,40,70,40,70,70,65,70,60,48.607361963190186,35,35,70,60,65,30,45
856983,9789,9790,2010-11-12 00:00:00.000000,2,0,70,48.607361963190186,45,70,34,66,54,70,53,70,48.607361963190186,60,70,60,70,70,45,60
856985,8721,10189,2010-11-13 00:00:00.000000,2,2,65,48.607361963190186,45,65,60,70,45,60,50,65,48.607361963190186,55,55,70,70,70,45,70
856986,9905,9904,2010-11-13 00:00:00.000000,0,1,45,48.607361963190186,40,45,70,70,50,70,50,55,48.607361963190186,70,65,45,65,70,70,70
856987,8226,8358,2010-11-14 00:00:00.000000,0,1,70,48.607361963190186,30,70,55,55,65,70,65,50,48.607361963190186,30,30,70,60,55,50,50
856988,8722,9788,2010-11-13 00:00:00.000000,0,4,55,48.607361963190186,65,65,40,60,45,55,70,65,48.607361963190186,45,50,70,65,55,40,65
856989,8350,10269,2010-11-13 00:00:00.000000,3,3,45,48.607361963190186,55,45,70,70,70,70,70,70,48.607361963190186,30,60,70,70,65,50,60
856990,8152,8178,2010-11-13 00:00:00.000000,0,1,60,48.607361963190186,60,50,70,70,60,70,55,70,48.607361963190186,30,70,70,70,70,60,70
856991,10189,8697,2010-11-20 00:00:00.000000,4,0,65,48.607361963190186,55,55,70,70,70,45,70,70,48.607361963190186,40,70,40,70,70,65,70
856992,8178,9823,2010-11-20 00:00:00.000000,1,1,70,48.607361963190186,30,70,70,70,70,60,70,65,48.607361963190186,40,65,70,70,70,40,65
856993,10269,8722,2010-11-21 00:00:00.000000,0,1,70,48.607361963190186,30,60,70,70,65,50,60,55,48.607361963190186,65,65,40,60,45,55,70
856995,9810,8226,2010-11-20 00:00:00.000000,0,4,60,48.607361963190186,35,35,70,60,65,30,45,70,48.607361963190186,30,70,55,55,65,70,65
856997,9788,9905,2010-11-20 00:00:00.000000,2,3,65,48.607361963190186,45,50,70,65,55,40,65,45,48.607361963190186,40,45,70,70,50,70,50
856999,8358,9789,2010-11-20 00:00:00.000000,1,2,50,48.607361963190186,30,30,70,60,55,50,50,70,48.607361963190186,45,70,34,66,54,70,53
857002,9904,9790,2010-11-20 00:00:00.000000,3,2,55,48.607361963190186,70,65,45,65,70,70,70,70,48.607361963190186,60,70,60,70,70,45,60
857005,8165,8350,2010-11-20 00:00:00.000000,1,3,45,48.607361963190186,50,40,70,70,55,55,40,45,48.607361963190186,55,45,70,70,70,70,70
857007,8152,8721,2010-11-21 00:00:00.000000,1,1,60,48.607361963190186,60,50,70,70,60,70,55,65,48.607361963190186,45,65,60,70,45,60,50
857012,9823,9810,2010-11-27 00:00:00.000000,4,1,65,48.607361963190186,40,65,70,70,70,40,65,60,48.607361963190186,35,35,70,60,65,30,45
857015,8697,8152,2010-11-28 00:00:00.000000,3,0,70,48.607361963190186,40,70,40,70,70,65,70,60,48.607361963190186,60,50,70,70,60,70,55
857017,9789,9788,2010-11-27 00:00:00.000000,4,1,70,48.607361963190186,45,70,34,66,54,70,53,65,48.607361963190186,45,50,70,65,55,40,65
857019,9790,10269,2010-11-27 00:00:00.000000,4,2,70,48.607361963190186,60,70,60,70,70,45,60,70,48.607361963190186,30,60,70,70,65,50,60
857021,9905,8165,2010-11-26 00:00:00.000000,3,0,45,48.607361963190186,40,45,70,70,50,70,50,45,48.607361963190186,50,40,70,70,55,55,40
857022,8226,8178,2010-11-27 00:00:00.000000,2,2,70,48.607361963190186,30,70,55,55,65,70,65,70,48.607361963190186,30,70,70,70,70,60,70
857024,8722,8721,2010-11-28 00:00:00.000000,1,1,55,48.607361963190186,65,65,40,60,45,55,70,65,48.607361963190186,45,65,60,70,45,60,50
857026,9904,8358,2010-11-27 00:00:00.000000,3,0,55,48.607361963190186,70,65,45,65,70,70,70,50,48.607361963190186,30,30,70,60,55,50,50
857027,8350,10189,2010-11-27 00:00:00.000000,5,0,45,48.607361963190186,55,45,70,70,70,70,70,65,48.607361963190186,55,55,70,70,70,45,70
857032,10189,9823,2010-12-04 00:00:00.000000,2,0,65,48.607361963190186,55,55,70,70,70,45,70,65,48.607361963190186,40,65,70,70,70,40,65
857033,8178,8722,2010-12-05 00:00:00.000000,3,2,70,48.607361963190186,30,70,70,70,70,60,70,55,48.607361963190186,65,65,40,60,45,55,70
857035,10269,8226,2010-12-04 00:00:00.000000,1,1,70,48.607361963190186,30,60,70,70,65,50,60,70,48.607361963190186,30,70,55,55,65,70,65
857036,8721,8697,2010-12-04 00:00:00.000000,0,0,65,48.607361963190186,45,65,60,70,45,60,50,70,48.607361963190186,40,70,40,70,70,65,70
857038,9810,9905,2010-12-04 00:00:00.000000,2,1,60,48.607361963190186,35,35,70,60,65,30,45,45,48.607361963190186,40,45,70,70,50,70,50
857040,9788,9904,2010-12-04 00:00:00.000000,1,2,65,48.607361963190186,45,50,70,65,55,40,65,55,48.607361963190186,70,65,45,65,70,70,70
857042,8358,9790,2010-12-04 00:00:00.000000,1,0,50,48.607361963190186,30,30,70,60,55,50,50,70,48.607361963190186,60,70,60,70,70,45,60
857043,8165,9789,2010-12-05 00:00:00.000000,0,2,45,48.607361963190186,50,40,70,70,55,55,40,70,48.607361963190186,45,70,34,66,54,70,53
857044,8152,8350,2010-12-03 00:00:00.000000,1,0,60,48.607361963190186,60,50,70,70,60,70,55,45,48.607361963190186,55,45,70,70,70,70,70
857045,9823,8152,2010-12-11 00:00:00.000000,3,0,65,48.607361963190186,40,65,70,70,70,40,65,60,48.607361963190186,60,50,70,70,60,70,55
857046,9789,8697,2010-12-11 00:00:00.000000,2,0,70,48.607361963190186,45,70,34,66,54,70,53,70,48.607361963190186,40,70,40,70,70,65,70
857048,9790,8178,2010-12-11 00:00:00.000000,2,4,70,48.607361963190186,60,70,60,70,70,45,60,70,48.607361963190186,30,70,70,70,70,60,70
857050,9905,10189,2010-12-12 00:00:00.000000,0,1,45,48.607361963190186,40,45,70,70,50,70,50,65,48.607361963190186,55,55,70,70,70,45,70
857052,8226,8165,2010-12-11 00:00:00.000000,1,1,70,48.607361963190186,30,70,55,55,65,70,65,45,48.607361963190186,50,40,70,70,55,55,40
857055,8722,9810,2010-12-11 00:00:00.000000,1,0,55,48.607361963190186,65,65,40,60,45,55,70,60,48.607361963190186,35,35,70,60,65,30,45
857058,8358,9788,2010-12-12 00:00:00.000000,3,0,50,48.607361963190186,30,30,70,60,55,50,50,65,48.607361963190186,45,50,70,65,55,40,65
857060,9904,10269,2010-12-10 00:00:00.000000,2,1,55,48.607361963190186,70,65,45,65,70,70,70,70,48.607361963190186,30,60,70,70,65,50,60
857063,8350,8721,2010-12-11 00:00:00.000000,0,0,45,48.607361963190186,55,45,70,70,70,70,70,65,48.607361963190186,45,65,60,70,45,60,50
857072,10189,8722,2010-12-18 00:00:00.000000,3,0,65,48.607361963190186,55,55,70,70,70,45,70,55,48.607361963190186,65,65,40,60,45,55,70
857073,8697,8350,2010-12-18 00:00:00.000000,1,2,70,48.607361963190186,40,70,40,70,70,65,70,45,48.607361963190186,55,45,70,70,70,70,70
857075,8178,8358,2010-12-19 00:00:00.000000,2,2,70,48.607361963190186,30,70,70,70,70,60,70,50,48.607361963190186,30,30,70,60,55,50,50
857078,10269,9823,2010-12-19 00:00:00.000000,3,5,70,48.607361963190186,30,60,70,70,65,50,60,65,48.607361963190186,40,65,70,70,70,40,65
857085,8721,8226,2010-12-18 00:00:00.000000,2,2,65,48.607361963190186,45,65,60,70,45,60,50,70,48.607361963190186,30,70,55,55,65,70,65
857091,9810,9789,2010-12-18 00:00:00.000000,1,0,60,48.607361963190186,35,35,70,60,65,30,45,70,48.607361963190186,45,70,34,66,54,70,53
857093,9788,9790,2010-12-17 00:00:00.000000,1,2,65,48.607361963190186,45,50,70,65,55,40,65,70,48.607361963190186,60,70,60,70,70,45,60
857096,8165,9904,2010-12-18 00:00:00.000000,3,1,45,48.607361963190186,50,40,70,70,55,55,40,55,48.607361963190186,70,65,45,65,70,70,70
857098,8152,9905,2010-12-18 00:00:00.000000,2,4,60,48.607361963190186,60,50,70,70,60,70,55,45,48.607361963190186,40,45,70,70,50,70,50
857100,10189,9790,2011-01-15 00:00:00.000000,0,1,63,48.607361963190186,57,55,70,62,37,67,38,52,48.607361963190186,29,61,58,54,60,55,52
857101,8697,8226,2011-01-15 00:00:00.000000,2,1,64,48.607361963190186,40,65,48,64,64,48,68,75,48.607361963190186,35,72,51,68,68,50,52
857102,8178,9789,2011-01-14 00:00:00.000000,1,3,67,48.607361963190186,38,51,47,55,57,39,51,73,48.607361963190186,43,60,53,64,59,67,46
857106,10269,9905,2011-01-15 00:00:00.000000,1,0,64,48.607361963190186,48,60,62,56,45,56,39,65,48.607361963190186,50,59,62,53,57,53,43
857108,8721,9823,2011-01-15 00:00:00.000000,1,1,65,48.607361963190186,45,65,36,51,58,47,66,42,48.607361963190186,40,34,30,72,39,52,65
857111,9810,9904,2011-01-16 00:00:00.000000,0,3,52,48.607361963190186,43,62,62,41,48,50,53,55,48.607361963190186,56,55,43,53,39,37,53
857114,8165,9788,2011-01-15 00:00:00.000000,0,1,45,48.607361963190186,50,47,45,56,55,61,46,63,48.607361963190186,46,60,51,61,49,58,49
857116,8350,8722,2011-01-16 00:00:00.000000,1,1,48,48.607361963190186,42,49,68,53,38,48,53,58,48.607361963190186,71,42,39,50,40,40,56
857119,8152,8358,2011-01-15 00:00:00.000000,2,2,60,48.607361963190186,42,63,55,56,49,60,55,50,48.607361963190186,47,47,41,34,41,42,50
857135,9823,8350,2011-01-22 00:00:00.000000,5,1,42,48.607361963190186,40,34,30,72,39,52,65,48,48.607361963190186,42,49,68,53,38,48,53
857137,9789,10269,2011-01-22 00:00:00.000000,1,1,73,48.607361963190186,43,60,53,64,59,67,46,64,48.607361963190186,48,60,62,56,45,56,39
857138,9790,9810,2011-01-21 00:00:00.000000,1,0,52,48.607361963190186,29,61,58,54,60,55,52,52,48.607361963190186,43,62,62,41,48,50,53
857139,9905,8721,2011-01-22 00:00:00.000000,0,1,65,48.607361963190186,50,59,62,53,57,53,43,65,48.607361963190186,45,65,36,51,58,47,66
857140,8226,8152,2011-01-23 00:00:00.000000,2,2,75,48.607361963190186,35,72,51,68,68,50,52,60,48.607361963190186,42,63,55,56,49,60,55
857141,9788,8178,2011-01-23 00:00:00.000000,1,3,63,48.607361963190186,46,60,51,61,49,58,49,67,48.607361963190186,38,51,47,55,57,39,51
857143,8722,8697,2011-01-22 00:00:00.000000,3,0,58,48.607361963190186,71,42,39,50,40,40,56,64,48.607361963190186,40,65,48,64,64,48,68
857145,8358,8165,2011-01-22 00:00:00.000000,1,1,50,48.607361963190186,47,47,41,34,41,42,50,45,48.607361963190186,50,47,45,56,55,61,46
857147,9904,10189,2011-01-22 00:00:00.000000,0,1,55,48.607361963190186,56,55,43,53,39,37,53,63,48.607361963190186,57,55,70,62,37,67,38
856883,10189,9904,2010-08-28 00:00:00.000000,1,2,65,48.607361963190186,55,55,70,70,70,45,70,55,48.607361963190186,70,65,45,65,70,70,70
856884,8697,8722,2010-08-28 00:00:00.000000,4,2,70,48.607361963190186,40,70,40,70,70,65,70,55,48.607361963190186,65,65,40,60,45,55,70
856885,8178,9788,2010-08-29 00:00:00.000000,3,6,70,48.607361963190186,30,70,70,70,70,60,70,65,48.607361963190186,45,50,70,65,55,40,65
856886,10269,9789,2010-08-29 00:00:00.000000,1,3,70,48.607361963190186,30,60,70,70,65,50,60,70,48.607361963190186,45,70,34,66,54,70,53
856887,8721,9905,2010-08-28 00:00:00.000000,3,4,65,48.607361963190186,45,65,60,70,45,60,50,45,48.607361963190186,40,45,70,70,50,70,50
856888,9810,9790,2010-08-28 00:00:00.000000,1,3,60,48.607361963190186,35,35,70,60,65,30,45,70,48.607361963190186,60,70,60,70,70,45,60
856889,8165,8358,2010-08-28 00:00:00.000000,1,2,45,48.607361963190186,50,40,70,70,55,55,40,50,48.607361963190186,30,30,70,60,55,50,50
856890,8350,9823,2010-08-27 00:00:00.000000,2,0,45,48.607361963190186,55,45,70,70,70,70,70,65,48.607361963190186,40,65,70,70,70,40,65
856891,8152,8226,2010-08-28 00:00:00.000000,0,1,60,48.607361963190186,60,50,70,70,60,70,55,70,48.607361963190186,30,70,55,55,65,70,65
857150,10189,8226,2011-01-29 00:00:00.000000,0,1,63,48.607361963190186,57,55,70,62,37,67,38,75,48.607361963190186,35,72,51,68,68,50,52
857152,8697,9823,2011-01-29 00:00:00.000000,1,3,64,48.607361963190186,40,65,48,64,64,48,68,42,48.607361963190186,40,34,30,72,39,52,65
